PERMIT_TYPE	WDID	APP_ID	REPORTING_YEAR	REPORT_ID	EVENT_TYPE	MONITORING_LOCATION_NAME	MONITORING_LOCATION_TYPE	MONITOR_LOCATION_DESCRIPTION	MONITORING_LATITUDE	MONITORING_LONGITUDE	SAMPLE_ID	SAMPLE_DATE	SAMPLE_TIME	DISCHARGE_START_DATE	DISCHARGE_START_TIME	PARAMETER	RESULT_QUALIFIER	RESULT	UNITS	ANALYTICAL_METHOD	MDL	RL	DISCHARGE_END_DATE	DISCHARGE_END_TIME	CERTIFIER_NAME	CERTIFIED_DATE
Industrial	2 01I000828	180630	2017	995924	Qualifying Storm Event	DP-3	Effluent Monitoring		37.872822	-122.303871	2354010	03/14/2018	14:10	03/14/2018	14:00	Total Suspended Solids (TSS)	=	77	mg/L	A2540D	4	5			Seth Watkins	13-APR-18 04.48.25.357000 PM
Industrial	2 01I000828	180630	2017	995924	Qualifying Storm Event	DP-1	Effluent Monitoring		37.87161	-122.3031	2354004	03/14/2018	09:50	03/14/2018	06:30	Selenium, Total	ND		mg/L	E200.8	.000058	.001			Seth Watkins	13-APR-18 04.48.25.357000 PM
Industrial	2 01I000828	180630	2017	995924	Qualifying Storm Event	DP-1	Effluent Monitoring		37.87161	-122.3031	2354004	03/14/2018	09:50	03/14/2018	06:30	Oil and Grease	ND		mg/L	E1664A	1.81	5.32			Seth Watkins	13-APR-18 04.48.25.357000 PM
Industrial	2 01I000828	180630	2017	995924	Qualifying Storm Event	DP-1	Effluent Monitoring		37.87161	-122.3031	2354004	03/14/2018	09:50	03/14/2018	06:30	pH	=	7.2	SU	pH_Field	.1	.1			Seth Watkins	13-APR-18 04.48.25.357000 PM
Industrial	2 01I000828	180630	2017	995924	Qualifying Storm Event	DP-2	Effluent Monitoring		37.87168	-122.30277	2354007	03/14/2018	11:45	03/14/2018	11:00	Copper, Total	=	.052	mg/L	E200.8	.00017	.001			Seth Watkins	13-APR-18 04.48.25.357000 PM
Industrial	2 01I000828	180630	2018	1032381	Qualifying Storm Event	DP-1	Effluent Monitoring		37.87161	-122.3031	2394993	11/29/2018	10:00			Selenium, Total	DNQ	.00038	mg/L	E200.8	.000054	.001			Seth Watkins	15-JAN-19 03.53.08.825000 PM
Industrial	2 01I000828	180630	2018	1032381	Qualifying Storm Event	DP-1	Effluent Monitoring		37.87161	-122.3031	2394993	11/29/2018	10:00			Oil and Grease	DNQ	2.1	mg/L	E1664A	1.1	5.2			Seth Watkins	15-JAN-19 03.53.08.825000 PM
Industrial	2 01I000828	180630	2018	1032381	Qualifying Storm Event	DP-2	Effluent Monitoring		37.87168	-122.30277	2394998	11/29/2018	10:15			pH	=	7.9	SU	pH_Field	.1				Seth Watkins	15-JAN-19 03.53.08.825000 PM
Industrial	2 01I000828	180630	2018	1032381	Qualifying Storm Event	DP-2	Effluent Monitoring		37.87168	-122.30277	2394998	11/29/2018	10:15			Oil and Grease	DNQ	4.4	mg/L	E1664A	1.1	5.2			Seth Watkins	15-JAN-19 03.53.08.825000 PM
Industrial	2 01I000828	180630	2018	1032381	Qualifying Storm Event	DP-1	Effluent Monitoring		37.87161	-122.3031	2394993	11/29/2018	10:00			Mercury, Total	DNQ	.071	ug/L	E245.1	.04	.2			Seth Watkins	15-JAN-19 03.53.08.825000 PM
Industrial	2 01I000828	180630	2018	1032381	Qualifying Storm Event	DP-1	Effluent Monitoring		37.87161	-122.3031	2394993	11/29/2018	10:00			Copper, Total	=	.015	mg/L	E200.8	.00005				Seth Watkins	15-JAN-19 03.53.08.825000 PM
Industrial	2 01I000828	180630	2018	1032381	Qualifying Storm Event	DP-1	Effluent Monitoring		37.87161	-122.3031	2394993	11/29/2018	10:00			Zinc, Total	=	.11	mg/L	E200.8	.0013				Seth Watkins	15-JAN-19 03.53.08.825000 PM
Industrial	2 01I000828	180630	2018	1032381	Qualifying Storm Event	DP-2	Effluent Monitoring		37.87168	-122.30277	2394998	11/29/2018	10:15			Selenium, Total	DNQ	.00024	mg/L	E200.8	.000054	.001			Seth Watkins	15-JAN-19 03.53.08.825000 PM
Industrial	2 01I000828	180630	2018	1032381	Qualifying Storm Event	DP-2	Effluent Monitoring		37.87168	-122.30277	2394998	11/29/2018	10:15			Mercury, Total	ND		ug/L	E245.1	.04				Seth Watkins	15-JAN-19 03.53.08.825000 PM
Industrial	2 01I000828	180630	2018	1032381	Qualifying Storm Event	DP-2	Effluent Monitoring		37.87168	-122.30277	2394998	11/29/2018	10:15			Copper, Total	=	.016	mg/L	E200.8	.00005				Seth Watkins	15-JAN-19 03.53.08.825000 PM
Industrial	2 01I000828	180630	2018	1032381	Qualifying Storm Event	DP-2	Effluent Monitoring		37.87168	-122.30277	2394998	11/29/2018	10:15			Zinc, Total	=	.086	mg/L	E200.8	.0013				Seth Watkins	15-JAN-19 03.53.08.825000 PM
Industrial	2 01I000828	180630	2018	1032381	Qualifying Storm Event	DP-3	Effluent Monitoring		37.872822	-122.303871	2395005	11/29/2018	10:30			Mercury, Total	DNQ	.11	ug/L	E245.1	.04	.2			Seth Watkins	15-JAN-19 03.53.08.825000 PM
Industrial	2 01I000828	180630	2018	1032381	Qualifying Storm Event	DP-3	Effluent Monitoring		37.872822	-122.303871	2395005	11/29/2018	10:30			Copper, Total	=	.016	mg/L	E200.8	.00005				Seth Watkins	15-JAN-19 03.53.08.825000 PM
Industrial	2 01I000828	180630	2018	1032381	Qualifying Storm Event	DP-3	Effluent Monitoring		37.872822	-122.303871	2395005	11/29/2018	10:30			Zinc, Total	=	.086	mg/L	E200.8	.0013				Seth Watkins	15-JAN-19 03.53.08.825000 PM
Industrial	2 01I000828	180630	2018	1032381	Qualifying Storm Event	DP-3	Effluent Monitoring		37.872822	-122.303871	2395005	11/29/2018	10:30			Selenium, Total	=	.0016	mg/L	E200.8	.000054				Seth Watkins	15-JAN-19 03.53.08.825000 PM
Industrial	2 01I000828	180630	2018	1032381	Qualifying Storm Event	DP-3	Effluent Monitoring		37.872822	-122.303871	2395005	11/29/2018	10:30			Oil and Grease	ND		mg/L	E1664A	1.1				Seth Watkins	15-JAN-19 03.53.08.825000 PM
Industrial	2 01I000828	180630	2018	1032381	Qualifying Storm Event	DP-3	Effluent Monitoring		37.872822	-122.303871	2395005	11/29/2018	10:30			pH	=	7.4	SU	pH_Field	.1				Seth Watkins	15-JAN-19 03.53.08.825000 PM
Industrial	2 01I000828	180630	2018	1032381	Qualifying Storm Event	DP-3	Effluent Monitoring		37.872822	-122.303871	2395005	11/29/2018	10:30			Total Suspended Solids (TSS)	=	79	mg/L	A2540D	4				Seth Watkins	15-JAN-19 03.53.08.825000 PM
Industrial	2 01I000828	180630	2018	1032381	Qualifying Storm Event	DP-1	Effluent Monitoring		37.87161	-122.3031	2394993	11/29/2018	10:00			Total Suspended Solids (TSS)	=	68	mg/L	A2540D	4				Seth Watkins	15-JAN-19 03.53.08.825000 PM
Industrial	2 01I000828	180630	2018	1032381	Qualifying Storm Event	DP-1	Effluent Monitoring		37.87161	-122.3031	2394993	11/29/2018	10:00			pH	=	7.9	SU	pH_Field	.1				Seth Watkins	15-JAN-19 03.53.08.825000 PM
Industrial	2 01I000828	180630	2018	1032381	Qualifying Storm Event	DP-2	Effluent Monitoring		37.87168	-122.30277	2394998	11/29/2018	10:15			Total Suspended Solids (TSS)	=	85	mg/L	A2540D	4				Seth Watkins	15-JAN-19 03.53.08.825000 PM
Industrial	2 01I000828	180630	2018	1046163	Qualifying Storm Event	DP-3	Effluent Monitoring		37.872822	-122.303871	2426288	02/13/2019	09:58			Copper, Total	=	.021	mg/L	E200.8	.00005	.001			Seth Watkins	27-MAR-19 03.45.39.886000 PM
Industrial	2 01I000828	180630	2018	1046163	Qualifying Storm Event	DP-3	Effluent Monitoring		37.872822	-122.303871	2426288	02/13/2019	09:58			Mercury, Total	DNQ	.19	ug/L	E245.1	.04	.2			Seth Watkins	27-MAR-19 03.45.39.886000 PM
Industrial	2 01I000828	180630	2018	1046163	Qualifying Storm Event	DP-3	Effluent Monitoring		37.872822	-122.303871	2426288	02/13/2019	09:58			Zinc, Total	=	.11	mg/L	E200.8	.0013	.01			Seth Watkins	27-MAR-19 03.45.39.886000 PM
Industrial	2 01I000828	180630	2018	1046163	Qualifying Storm Event	DP-3	Effluent Monitoring		37.872822	-122.303871	2426288	02/13/2019	09:58			Total Suspended Solids (TSS)	=	180	mg/L	A2540D	4	5			Seth Watkins	27-MAR-19 03.45.39.886000 PM
Industrial	2 01I000828	180630	2018	1046163	Qualifying Storm Event	DP-3	Effluent Monitoring		37.872822	-122.303871	2426288	02/13/2019	09:58			pH	=	6.8	SU	pH_Field	.1				Seth Watkins	27-MAR-19 03.45.39.886000 PM
Industrial	2 01I000828	180630	2018	1046163	Qualifying Storm Event	DP-3	Effluent Monitoring		37.872822	-122.303871	2426288	02/13/2019	09:58			Oil and Grease	=	8	mg/L	E1664A	1.79	5.26			Seth Watkins	27-MAR-19 03.45.39.886000 PM
Industrial	2 01I000828	180630	2018	1046163	Qualifying Storm Event	DP-3	Effluent Monitoring		37.872822	-122.303871	2426288	02/13/2019	09:58			Selenium, Total	DNQ	.00032	mg/L	E200.8	.000054	.001			Seth Watkins	27-MAR-19 03.45.39.886000 PM
Industrial	2 01I000828	180630	2018	1046163	Qualifying Storm Event	DP-1	Effluent Monitoring		37.87161	-122.3031	2426262	02/13/2019	10:41			Oil and Grease	ND		mg/L	E1664A	1.73	5.1			Seth Watkins	27-MAR-19 03.45.39.886000 PM
Industrial	2 01I000828	180630	2018	1046163	Qualifying Storm Event	DP-1	Effluent Monitoring		37.87161	-122.3031	2426262	02/13/2019	10:41			Total Suspended Solids (TSS)	=	17	mg/L	A2540D	4	5			Seth Watkins	27-MAR-19 03.45.39.886000 PM
Industrial	2 01I000828	180630	2018	1046163	Qualifying Storm Event	DP-1	Effluent Monitoring		37.87161	-122.3031	2426262	02/13/2019	10:41			Selenium, Total	ND		mg/L	E200.8	.000054	.001			Seth Watkins	27-MAR-19 03.45.39.886000 PM
Industrial	2 01I000828	180630	2018	1046163	Qualifying Storm Event	DP-1	Effluent Monitoring		37.87161	-122.3031	2426262	02/13/2019	10:41			Zinc, Total	=	.097	mg/L	E200.8	.0013	.01			Seth Watkins	27-MAR-19 03.45.39.886000 PM
Industrial	2 01I000828	180630	2018	1046163	Qualifying Storm Event	DP-1	Effluent Monitoring		37.87161	-122.3031	2426262	02/13/2019	10:41			Copper, Total	=	.0046	mg/L	E200.8	.00005	.001			Seth Watkins	27-MAR-19 03.45.39.886000 PM
Industrial	2 01I000828	180630	2018	1046163	Qualifying Storm Event	DP-1	Effluent Monitoring		37.87161	-122.3031	2426262	02/13/2019	10:41			Mercury, Total	ND		ug/L	E245.1	.04	.2			Seth Watkins	27-MAR-19 03.45.39.886000 PM
Industrial	2 01I000828	180630	2018	1046163	Qualifying Storm Event	DP-1	Effluent Monitoring		37.87161	-122.3031	2426262	02/13/2019	10:41			pH	=	7.4	SU	A4500HB	.1				Seth Watkins	27-MAR-19 03.45.39.886000 PM
Industrial	2 01I000828	180630	2018	1046402	Qualifying Storm Event	DP-3	Effluent Monitoring		37.872822	-122.303871	2426813	02/27/2019	11:25			Mercury, Total	ND		ug/L	E245.1	.04	.2			Seth Watkins	04-APR-19 04.03.03.348000 PM
Industrial	2 01I000828	180630	2018	1046402	Qualifying Storm Event	DP-3	Effluent Monitoring		37.872822	-122.303871	2426813	02/27/2019	11:25			Copper, Total	=	.015	mg/L	E200.8	.00032	.001			Seth Watkins	04-APR-19 04.03.03.348000 PM
Industrial	2 01I000828	180630	2018	1046402	Qualifying Storm Event	DP-3	Effluent Monitoring		37.872822	-122.303871	2426813	02/27/2019	11:25			Zinc, Total	=	.11	mg/L	E200.8	.002	.01			Seth Watkins	04-APR-19 04.03.03.348000 PM
Industrial	2 01I000828	180630	2018	1046402	Qualifying Storm Event	DP-3	Effluent Monitoring		37.872822	-122.303871	2426813	02/27/2019	11:25			Selenium, Total	DNQ	.00086	mg/L	E200.8	.00012	.001			Seth Watkins	04-APR-19 04.03.03.348000 PM
Industrial	2 01I000828	180630	2018	1046402	Qualifying Storm Event	DP-3	Effluent Monitoring		37.872822	-122.303871	2426813	02/27/2019	11:25			Oil and Grease	ND		mg/L	E1664A	1.87	5.49			Seth Watkins	04-APR-19 04.03.03.348000 PM
Industrial	2 01I000828	180630	2018	1046402	Qualifying Storm Event	DP-3	Effluent Monitoring		37.872822	-122.303871	2426813	02/27/2019	11:25			pH	=	2.1	SU	pH_Field	.1				Seth Watkins	04-APR-19 04.03.03.348000 PM
Industrial	2 01I000828	180630	2021	1176030	Qualifying Storm Event	DP-3	Effluent Monitoring		37.872822	-122.303871	2598567	12/14/2021	15:17	12/14/2021	13:00	Selenium, Total	ND		mg/L	E200.8	.001	.002	12/14/2021	20:00	Cole Jacobs	11-AUG-22 01.54.32.421000 PM
Industrial	2 01I000828	180630	2021	1176030	Qualifying Storm Event	DP-3	Effluent Monitoring		37.872822	-122.303871	2598567	12/14/2021	15:17	12/14/2021	13:00	Mercury, Total	DNQ	.27	ug/L	E245.1	.094	.4	12/14/2021	20:00	Cole Jacobs	11-AUG-22 01.54.32.421000 PM
Industrial	2 01I000828	180630	2021	1176030	Qualifying Storm Event	DP-3	Effluent Monitoring		37.872822	-122.303871	2598567	12/14/2021	15:17	12/14/2021	13:00	Copper, Total	=	.012	mg/L	E200.8	.00028	.003	12/14/2021	20:00	Cole Jacobs	11-AUG-22 01.54.32.421000 PM
Industrial	2 01I000828	180630	2021	1176030	Qualifying Storm Event	DP-3	Effluent Monitoring		37.872822	-122.303871	2598567	12/14/2021	15:17	12/14/2021	13:00	Total Suspended Solids (TSS)	=	92	mg/L	A2540D	2	2	12/14/2021	20:00	Cole Jacobs	11-AUG-22 01.54.32.421000 PM
Industrial	2 01I000828	180630	2021	1176030	Qualifying Storm Event	DP-3	Effluent Monitoring		37.872822	-122.303871	2598567	12/14/2021	15:17	12/14/2021	13:00	Oil and Grease	ND		mg/L	E1664A	1.4	5	12/14/2021	20:00	Cole Jacobs	11-AUG-22 01.54.32.421000 PM
Industrial	2 01I000828	180630	2021	1176030	Qualifying Storm Event	DP-3	Effluent Monitoring		37.872822	-122.303871	2598567	12/14/2021	15:17	12/14/2021	13:00	pH	=	8.1	SU	pH_Field	.1	.1	12/14/2021	20:00	Cole Jacobs	11-AUG-22 01.54.32.421000 PM
Industrial	2 01I000828	180630	2021	1176030	Qualifying Storm Event	DP-3	Effluent Monitoring		37.872822	-122.303871	2598567	12/14/2021	15:17	12/14/2021	13:00	Zinc, Total	=	.073	mg/L	E200.8	.0011	.01	12/14/2021	20:00	Cole Jacobs	11-AUG-22 01.54.32.421000 PM
Industrial	2 01I000927	180634	2017	994457	Qualifying Storm Event	SW-01	Effluent Monitoring				2343342	02/09/2018	10:30	02/09/2018	10:30	Oil and Grease	<	4.8	mg/L	E1664A	1.4	1			Daniel North	15-MAR-18 10.12.34.327000 AM
Industrial	2 01I000927	180634	2017	994457	Qualifying Storm Event	SW-01	Effluent Monitoring				2343342	02/09/2018	10:30	02/09/2018	10:30	pH	=	7.5	SU	pH_Paper	4.9				Daniel North	15-MAR-18 10.12.34.327000 AM
Industrial	2 01I000927	180634	2017	994457	Qualifying Storm Event	SW-01	Effluent Monitoring				2343342	02/09/2018	10:30	02/09/2018	10:30	Total Suspended Solids (TSS)	=	14	mg/L	A2540D	1	1			Daniel North	15-MAR-18 10.12.34.327000 AM
Industrial	2 01I000927	180634	2017	994457	Qualifying Storm Event	SW-02	Effluent Monitoring				2343348	02/09/2018	11:00	02/09/2018	11:00	Oil and Grease	<	4.8	mg/L	E1664A	1.4	4.8			Daniel North	15-MAR-18 10.12.34.327000 AM
Industrial	2 01I000927	180634	2017	994457	Qualifying Storm Event	SW-02	Effluent Monitoring				2343348	02/09/2018	11:00	02/09/2018	11:00	Total Suspended Solids (TSS)	=	7.1	mg/L	A2540D	1	1			Daniel North	15-MAR-18 10.12.34.327000 AM
Industrial	2 01I000927	180634	2017	994457	Qualifying Storm Event	SW-02	Effluent Monitoring				2343348	02/09/2018	11:00	02/09/2018	11:00	pH	=	6.25	SU	A4500HB	4.9				Daniel North	15-MAR-18 10.12.34.327000 AM
Industrial	2 01I000927	180634	2017	996557	Qualifying Storm Event	SW-02	Effluent Monitoring				2350106	03/15/2018	09:05	03/15/2018	08:30	Total Suspended Solids (TSS)	=	9.4	mg/L	A2540D	2				Daniel North	17-APR-18 12.35.33.105000 PM
Industrial	2 01I000927	180634	2017	996557	Qualifying Storm Event	SW-02	Effluent Monitoring				2350106	03/15/2018	09:05	03/15/2018	08:30	pH	=	7.52	SU	pH_Field	1				Daniel North	17-APR-18 12.35.33.105000 PM
Industrial	2 01I000927	180634	2017	996557	Qualifying Storm Event	SW-02	Effluent Monitoring				2350106	03/15/2018	09:05	03/15/2018	08:30	Oil and Grease	ND		mg/L	E1664A	5.1				Daniel North	17-APR-18 12.35.33.105000 PM
Industrial	2 01I000927	180634	2017	996557	Qualifying Storm Event	SW-01	Effluent Monitoring				2350100	03/15/2018	08:45	03/15/2018	08:30	Total Suspended Solids (TSS)	=	4	mg/L	A2540D	2				Daniel North	17-APR-18 12.35.33.105000 PM
Industrial	2 01I000927	180634	2017	996557	Qualifying Storm Event	SW-01	Effluent Monitoring				2350100	03/15/2018	08:45	03/15/2018	08:30	Oil and Grease	ND		mg/L	E1664A	5.2				Daniel North	17-APR-18 12.35.33.105000 PM
Industrial	2 01I000927	180634	2017	996557	Qualifying Storm Event	SW-01	Effluent Monitoring				2350100	03/15/2018	08:45	03/15/2018	08:30	pH	=	7.17	SU	pH_Field	1				Daniel North	17-APR-18 12.35.33.105000 PM
Industrial	2 01I000927	180634	2018	1074950	Qualifying Storm Event	SW-02	Effluent Monitoring				2458720	05/15/2019	10:45	05/15/2019	10:40	pH	=	7.85	SU	pH_Field	1				Daniel North	12-JUL-19 03.55.29.361000 PM
Industrial	2 01I000927	180634	2018	1074950	Qualifying Storm Event	SW-02	Effluent Monitoring				2458720	05/15/2019	10:45	05/15/2019	10:40	Oil and Grease	ND		mg/L	E1664A	4.7				Daniel North	12-JUL-19 03.55.29.361000 PM
Industrial	2 01I000927	180634	2018	1074950	Qualifying Storm Event	SW-01	Effluent Monitoring				2458718	05/15/2019	10:15	05/15/2019	10:10	pH	=	7.75	SU	pH_Field	1				Daniel North	12-JUL-19 03.55.29.361000 PM
Industrial	2 01I000927	180634	2018	1074950	Qualifying Storm Event	SW-01	Effluent Monitoring				2458718	05/15/2019	10:15	05/15/2019	10:10	Oil and Grease	ND		mg/L	A5220B	4.8				Daniel North	12-JUL-19 03.55.29.361000 PM
Industrial	2 01I000927	180634	2018	1074950	Qualifying Storm Event	SW-01	Effluent Monitoring				2458718	05/15/2019	10:15	05/15/2019	10:10	Total Suspended Solids (TSS)	=	6.6	mg/L	A2540D	1				Daniel North	12-JUL-19 03.55.29.361000 PM
Industrial	2 01I000927	180634	2018	1074950	Qualifying Storm Event	SW-02	Effluent Monitoring				2458720	05/15/2019	10:45	05/15/2019	10:40	Total Suspended Solids (TSS)	=	17	mg/L	A2540D	1.4				Daniel North	12-JUL-19 03.55.29.361000 PM
Industrial	2 01I001245	180651	2016	912093	Qualifying Storm Event	DP-1	Effluent Monitoring		37.53839	-122.07622	2224966	12/15/2016	18:00	12/15/2016		pH	=	7.54	SU	A4500HB	.1	.1			Alan French	09-FEB-17 09.08.12.899000 AM
Industrial	2 01I001245	180651	2016	912093	Qualifying Storm Event	DP-1	Effluent Monitoring		37.53839	-122.07622	2223811	10/28/2016	07:50	10/28/2016	07:00	Electrical Conductivity @ 25 Deg. C	=	35	umhos/cm	E120.1	10	10			Alan French	09-FEB-17 09.08.12.899000 AM
Industrial	2 01I001245	180651	2016	912093	Qualifying Storm Event	DP-1	Effluent Monitoring		37.53839	-122.07622	2224966	12/15/2016	18:00	12/15/2016		Total Suspended Solids (TSS)	=	40	mg/L	A2540D	1	10			Alan French	09-FEB-17 09.08.12.899000 AM
Industrial	2 01I001245	180651	2016	912093	Qualifying Storm Event	DP-1	Effluent Monitoring		37.53839	-122.07622	2223811	10/28/2016	07:50	10/28/2016	07:00	Oil and Grease	=	2.8	mg/L	E1664A	1.4	5.2			Alan French	09-FEB-17 09.08.12.899000 AM
Industrial	2 01I001245	180651	2016	912093	Qualifying Storm Event	DP-1	Effluent Monitoring		37.53839	-122.07622	2224966	12/15/2016	18:00	12/15/2016		Oil and Grease	=	.392	mg/L	A5220B	.1	.2			Alan French	09-FEB-17 09.08.12.899000 AM
Industrial	2 01I001245	180651	2016	912093	Qualifying Storm Event	DP-1	Effluent Monitoring		37.53839	-122.07622	2224966	12/15/2016	18:00	12/15/2016		Electrical Conductivity @ 25 Deg. C	=	37	umhos/cm	E120.1	.2	.2			Alan French	09-FEB-17 09.08.12.899000 AM
Industrial	2 01I001245	180651	2016	912093	Qualifying Storm Event	DP-1	Effluent Monitoring		37.53839	-122.07622	2223811	10/28/2016	07:50	10/28/2016	07:00	pH	=	7.7	SU	A4500HB	.1				Alan French	09-FEB-17 09.08.12.899000 AM
Industrial	2 01I001245	180651	2016	912093	Qualifying Storm Event	DP-1	Effluent Monitoring		37.53839	-122.07622	2223811	10/28/2016	07:50	10/28/2016	07:00	Total Suspended Solids (TSS)	=	14	mg/L	A2540D	.39	1.3			Alan French	09-FEB-17 09.08.12.899000 AM
Industrial	2 01I001245	180651	2016	915900	Qualifying Storm Event	DP-2	Effluent Monitoring		37.54075	-122.07532	2236124	12/23/2016	11:15	12/23/2016	11:00	Magnesium, Total	=	880	mg/L	E200.8	.00005	.1			Alan French	09-FEB-17 09.27.20.860000 AM
Industrial	2 01I001245	180651	2016	915900	Qualifying Storm Event	DP-2	Effluent Monitoring		37.54075	-122.07532	2236124	12/23/2016	11:15	12/23/2016	11:00	Total Suspended Solids (TSS)	=	96	mg/L	A2540D	1	10			Alan French	09-FEB-17 09.27.20.860000 AM
Industrial	2 01I001245	180651	2016	915900	Qualifying Storm Event	DP-2	Effluent Monitoring		37.54075	-122.07532	2236124	12/23/2016	11:15	12/23/2016	11:00	Chemical Oxygen Demand (COD)	=	509	mg/L	H8000	3.4	10			Alan French	09-FEB-17 09.27.20.860000 AM
Industrial	2 01I001245	180651	2016	915900	Qualifying Storm Event	DP-2	Effluent Monitoring		37.54075	-122.07532	2236124	12/23/2016	11:15	12/23/2016	11:00	pH	=	8	SU	pH_Field	.1	.1			Alan French	09-FEB-17 09.27.20.860000 AM
Industrial	2 01I001245	180651	2016	915900	Qualifying Storm Event	DP-1	Effluent Monitoring		37.53839	-122.07622	2236097	12/23/2016	07:30	12/23/2016	07:00	Magnesium, Total	=	2.83	mg/L	E200.8	.0005	.1			Alan French	09-FEB-17 09.27.20.860000 AM
Industrial	2 01I001245	180651	2016	915900	Qualifying Storm Event	DP-2	Effluent Monitoring		37.54075	-122.07532	2236124	12/23/2016	11:15	12/23/2016	11:00	Oil and Grease	<	1	mg/L	E1664A	.1	1			Alan French	09-FEB-17 09.27.20.860000 AM
Industrial	2 01I001245	180651	2016	915900	Qualifying Storm Event	DP-1	Effluent Monitoring		37.53839	-122.07622	2236097	12/23/2016	07:30	12/23/2016	07:00	pH	=	7	SU	pH_Field	.1	.1			Alan French	09-FEB-17 09.27.20.860000 AM
Industrial	2 01I001245	180651	2016	915900	Qualifying Storm Event	DP-1	Effluent Monitoring		37.53839	-122.07622	2236097	12/23/2016	07:30	12/23/2016	07:00	Chemical Oxygen Demand (COD)	=	15	mg/L	H8000	3.4	10			Alan French	09-FEB-17 09.27.20.860000 AM
Industrial	2 01I001245	180651	2016	916127	Qualifying Storm Event	DP-1	Effluent Monitoring		37.53839	-122.07622	2244203	01/03/2017	06:15	01/03/2017		Total Suspended Solids (TSS)	=	19	mg/L	A2540D	.39	1.7			Alan French	09-FEB-17 09.27.20.860000 AM
Industrial	2 01I001245	180651	2016	916127	Qualifying Storm Event	DP-2	Effluent Monitoring		37.54075	-122.07532	2244213	01/03/2017	04:55	01/03/2017		Oil and Grease	<	4.9	mg/L	E1664A	1.4	4.9			Alan French	09-FEB-17 09.27.20.860000 AM
Industrial	2 01I001245	180651	2016	916127	Qualifying Storm Event	DP-2	Effluent Monitoring		37.54075	-122.07532	2244213	01/03/2017	04:55	01/03/2017		Chemical Oxygen Demand (COD)	=	150	mg/L	A5220D	50	100			Alan French	09-FEB-17 09.27.20.860000 AM
Industrial	2 01I001245	180651	2016	916127	Qualifying Storm Event	DP-2	Effluent Monitoring		37.54075	-122.07532	2244213	01/03/2017	04:55	01/03/2017		Magnesium, Total	=	1190	mg/L	E200.8	.00005	1			Alan French	09-FEB-17 09.27.20.860000 AM
Industrial	2 01I001245	180651	2016	916127	Qualifying Storm Event	DP-2	Effluent Monitoring		37.54075	-122.07532	2244213	01/03/2017	04:55	01/03/2017		pH	=	7	SU	pH_Field	.1	.1			Alan French	09-FEB-17 09.27.20.860000 AM
Industrial	2 01I001245	180651	2016	916127	Qualifying Storm Event	DP-2	Effluent Monitoring		37.54075	-122.07532	2244213	01/03/2017	04:55	01/03/2017		Total Suspended Solids (TSS)	=	6.7	mg/L	A2540D	.39	1			Alan French	09-FEB-17 09.27.20.860000 AM
Industrial	2 01I001245	180651	2016	916127	Qualifying Storm Event	DP-1	Effluent Monitoring		37.53839	-122.07622	2244203	01/03/2017	06:15	01/03/2017		Oil and Grease	<	5	mg/L	E1664A	1.4	5			Alan French	09-FEB-17 09.27.20.860000 AM
Industrial	2 01I001245	180651	2016	916127	Qualifying Storm Event	DP-1	Effluent Monitoring		37.53839	-122.07622	2244203	01/03/2017	06:15	01/03/2017		Chemical Oxygen Demand (COD)	=	11	mg/L	A5220D	10	20			Alan French	09-FEB-17 09.27.20.860000 AM
Industrial	2 01I001245	180651	2016	916127	Qualifying Storm Event	DP-1	Effluent Monitoring		37.53839	-122.07622	2244203	01/03/2017	06:15	01/03/2017		Magnesium, Total	=	2.31	mg/L	E200.8	.00005	.01			Alan French	09-FEB-17 09.27.20.860000 AM
